flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FZ 1572,Decollo,23:00,23:00,DUBAI23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
EK 2415,Decollo,23:00,23:00,DUBAI23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-02-06 23:00:00
3O 454,Decollo,23:40,23:40,CASABLANCA23:40 | 23:40Imbarco in corso,Imbarco in corso,2026-02-06 23:00:00
FR 3530,Decollo,23:45,00:05,PRAGUE23:45 | 00:05In ritardo,In ritardo,2026-02-06 23:00:00
FR 2878,Decollo,05:45,05:45,STOCKHOLM05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 2697,Decollo,05:55,05:55,LONDON  STANSTED05:55 | 05:55,nan,2026-02-06 23:00:00
FR 410,Decollo,05:55,05:55,LUXEMBOURG05:55 | 05:55,nan,2026-02-06 23:00:00
FR 3154,Decollo,05:55,05:55,AMMAN05:55 | 05:55,nan,2026-02-06 23:00:00
FR 2872,Decollo,06:00,06:00,VILNIUS06:00 | 06:00,nan,2026-02-06 23:00:00
FR 259,Decollo,06:00,06:00,BUCHAREST OTOPENI06:00 | 06:00,nan,2026-02-06 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 5655,Decollo,06:05,06:05,PALMA DE MALLORCA06:05 | 06:05,nan,2026-02-06 23:00:00
FR 3398,Decollo,06:10,06:10,MALAGA06:10 | 06:10,nan,2026-02-06 23:00:00
FR 3392,Decollo,06:15,06:15,HELSINKI06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 845,Decollo,06:30,06:30,CLUJ-NAPOCA06:30 | 06:30,nan,2026-02-06 23:00:00
FR 3587,Decollo,06:40,06:40,OSLO TORP06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 5980,Decollo,06:55,06:55,TOULOUSE06:55 | 06:55,nan,2026-02-06 23:00:00
FR 1296,Decollo,07:05,07:05,SEVILLA07:05 | 07:05,nan,2026-02-06 23:00:00
FR 3645,Decollo,07:10,07:10,EDINBURGH07:10 | 07:10,nan,2026-02-06 23:00:00
FR 3437,Decollo,07:10,07:10,SOFIA07:10 | 07:10Operato da BUZZ,Operato da BUZZ,2026-02-06 23:00:00
FR 3540,Decollo,07:25,07:25,PRAGUE07:25 | 07:25,nan,2026-02-06 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-02-06 23:00:00
DN 422,Decollo,07:40,07:40,BACAU07:40 | 07:40,nan,2026-02-06 23:00:00
FR 859,Decollo,07:50,07:50,BRINDISI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 4714,Decollo,07:55,07:55,RIGA07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-02-06 23:00:00
FR 4667,Decollo,07:55,07:55,BARI07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
FR 5092,Decollo,07:55,07:55,LAMEZIA07:55 | 07:55,nan,2026-02-06 23:00:00
W4 3382,Decollo,07:55,07:55,CLUJ-NAPOCA07:55 | 07:55,nan,2026-02-06 23:00:00
W4 3672,Decollo,08:05,08:05,IASI08:05 | 08:05,nan,2026-02-06 23:00:00
FR 6451,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-02-06 23:00:00
FR 4111,Decollo,08:05,08:05,NAPOLI08:05 | 08:05,nan,2026-02-06 23:00:00
FR 6175,Decollo,08:05,08:05,CATANIA08:05 | 08:05,nan,2026-02-06 23:00:00
FR 847,Decollo,08:10,08:10,BARCELONA EL PRAT08:10 | 08:10Operato da Malta Air,Operato da Malta Air,2026-02-06 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-02-06 23:00:00
FR 7324,Decollo,08:25,08:25,MALTA08:25 | 08:25Operato da BUZZ,Operato da BUZZ,2026-02-06 23:00:00
