flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 461,Decollo,06:15,06:15,NEWCASTLE06:15 | 06:15,nan,2026-05-18 23:00:00
FR 2285,Decollo,06:30,06:30,NAPOLI06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 2107,Decollo,06:40,06:40,BUDAPEST06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 8121,Decollo,06:40,06:40,TIRANA06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 2087,Decollo,06:50,06:50,LISBON06:50 | 06:50,nan,2026-05-18 23:00:00
FR 6091,Decollo,07:00,07:00,GRAN CANARIA07:00 | 07:00Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 484,Decollo,07:00,07:00,DUSSELDORF - WEEZE07:00 | 07:00Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 497,Decollo,07:05,07:05,VALENCIA07:05 | 07:05,nan,2026-05-18 23:00:00
FR 3432,Decollo,07:15,07:15,PARIS BEAUVAIS07:15 | 07:15,nan,2026-05-18 23:00:00
FR 2669,Decollo,07:25,07:25,BERLIN07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-05-18 23:00:00
W4 3382,Decollo,07:40,07:40,CLUJ-NAPOCA07:40 | 07:40,nan,2026-05-18 23:00:00
FR 4667,Decollo,07:40,07:40,BARI07:40 | 07:40Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 1533,Decollo,07:40,07:40,VIENNA07:40 | 07:40Operato da Lauda Europe,Operato da Lauda Europe,2026-05-18 23:00:00
FR 3408,Decollo,07:55,07:55,KATOWICE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-05-18 23:00:00
FR 3593,Decollo,08:00,08:00,POZNAN08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-05-18 23:00:00
FR 9196,Decollo,08:05,08:05,TRAPANI08:05 | 08:05,nan,2026-05-18 23:00:00
DN 422,Decollo,08:05,08:05,BACAU08:05 | 08:05,nan,2026-05-18 23:00:00
FR 6149,Decollo,08:05,08:05,PALERMO08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-05-18 23:00:00
FR 8844,Decollo,20:15,20:45,WROCLAW - BRESLAVIA20:15 | 20:45In ritardo,In ritardo,2026-05-18 23:00:00
