flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3559,Decollo,19:20,21:21,BRISTOL19:20 | 21:21Decollato,Decollato,2026-04-04 23:00:00
VR 631,Decollo,20:20,21:08,SAL - CABOVERDE20:20 | 21:08Decollato,Decollato,2026-04-04 23:00:00
FR 8800,Decollo,20:25,22:04,IBIZA20:25 | 22:04Decollato,Decollato,2026-04-04 23:00:00
W6 1434,Decollo,20:40,21:07,WARSAW20:40 | 21:07Decollato,Decollato,2026-04-04 23:00:00
W6 4774,Decollo,20:45,21:32,SKOPJE20:45 | 21:32Decollato,Decollato,2026-04-04 23:00:00
FR 4631,Decollo,20:45,22:55,VALENCIA20:45 | 22:55Decollato,Decollato,2026-04-04 23:00:00
FR 859,Decollo,20:45,21:20,BRINDISI20:45 | 21:20Decollato,Decollato,2026-04-04 23:00:00
W4 3932,Decollo,20:50,22:34,CHISINAU20:50 | 22:34Decollato,Decollato,2026-04-04 23:00:00
FR 5531,Decollo,21:10,21:10,COLOGNE21:10 | 21:10Decollato,Decollato,2026-04-04 23:00:00
FR 4523,Decollo,21:15,21:15,BRUXELLES CHARLEROI21:15 | 21:15Decollato,Decollato,2026-04-04 23:00:00
FR 4969,Decollo,21:20,21:20,PALERMO21:20 | 21:20Decollato,Decollato,2026-04-04 23:00:00
FR 484,Decollo,21:20,21:20,DUSSELDORF - WEEZE21:20 | 21:20Decollato,Decollato,2026-04-04 23:00:00
FR 5934,Decollo,21:25,21:25,DUBROVNIK21:25 | 21:25Decollato,Decollato,2026-04-04 23:00:00
FR 4650,Decollo,21:30,21:48,TRAPANI21:30 | 21:48Decollato,Decollato,2026-04-04 23:00:00
FR 4132,Decollo,21:35,21:35,BARI21:35 | 21:35Decollato,Decollato,2026-04-04 23:00:00
FR 6501,Decollo,21:35,22:43,OLBIA21:35 | 22:43Decollato,Decollato,2026-04-04 23:00:00
W4 5020,Decollo,21:45,23:00,TIRANA21:45 | 23:00Imbarco chiuso,Imbarco chiuso,2026-04-04 23:00:00
FR 2269,Decollo,21:45,21:45,REGGIO CALABRIA21:45 | 21:45Decollato,Decollato,2026-04-04 23:00:00
W4 3136,Decollo,21:45,22:10,BUCHAREST BANEASA21:45 | 22:10Decollato,Decollato,2026-04-04 23:00:00
W6 4508,Decollo,22:10,23:45,VARNA22:10 | 23:45Imbarco in corso,Imbarco in corso,2026-04-04 23:00:00
FR 6991,Decollo,22:10,22:10,RABAT22:10 | 22:10Decollato,Decollato,2026-04-04 23:00:00
FR 8844,Decollo,22:50,22:50,WROCLAW - BRESLAVIA22:50 | 22:50Decollato,Decollato,2026-04-04 23:00:00
FR 5999,Decollo,23:05,00:05,ZAGREB23:05 | 00:05In ritardo,In ritardo,2026-04-04 23:00:00
FR 3408,Decollo,23:10,23:10,KATOWICE23:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-04-04 23:00:00
FR 3535,Decollo,23:15,23:15,KRAKOW23:15 | 23:15Imbarco in corso,Imbarco in corso,2026-04-04 23:00:00
EK 2415,Decollo,23:25,00:30,DUBAI23:25 | 00:30In ritardo,In ritardo,2026-04-04 23:00:00
FR 6354,Decollo,23:25,23:25,BARCELONA EL PRAT23:25 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-04-04 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35,nan,2026-04-04 23:00:00
FZ 1572,Decollo,23:55,00:30,DUBAI23:55 | 00:30In ritardo,In ritardo,2026-04-04 23:00:00
FR 3400,Decollo,05:45,05:45,SOFIA05:45 | 05:45,nan,2026-04-04 23:00:00
FR 2830,Decollo,05:50,05:50,TENERIFE05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 2293,Decollo,05:55,05:55,PESCARA05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 8511,Decollo,05:55,05:55,BENI MELLAL05:55 | 05:55,nan,2026-04-04 23:00:00
FR 2254,Decollo,05:55,05:55,ALGHERO05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 3142,Decollo,06:00,06:00,BARCELONA EL PRAT06:00 | 06:00,nan,2026-04-04 23:00:00
FR 3200,Decollo,06:00,06:00,CAGLIARI06:00 | 06:00,nan,2026-04-04 23:00:00
FR 410,Decollo,06:05,06:05,LUXEMBOURG06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-04-04 23:00:00
FR 5139,Decollo,06:15,06:15,FARO06:15 | 06:15,nan,2026-04-04 23:00:00
FR 3392,Decollo,06:30,06:30,HELSINKI06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 4631,Decollo,06:30,06:30,VALENCIA06:30 | 06:30,nan,2026-04-04 23:00:00
FR 3528,Decollo,06:35,06:35,PRAGUE06:35 | 06:35,nan,2026-04-04 23:00:00
FR 9292,Decollo,06:45,06:45,KAUNAS06:45 | 06:45,nan,2026-04-04 23:00:00
FR 9050,Decollo,07:15,07:15,CORK07:15 | 07:15,nan,2026-04-04 23:00:00
FR 3460,Decollo,07:20,07:20,EINDHOVEN07:20 | 07:20,nan,2026-04-04 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-04-04 23:00:00
FR 8121,Decollo,07:30,07:30,TIRANA07:30 | 07:30Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 2285,Decollo,07:35,07:35,NAPOLI07:35 | 07:35,nan,2026-04-04 23:00:00
FR 6054,Decollo,07:40,07:40,ZAGREB07:40 | 07:40Operato da Lauda Europe,Operato da Lauda Europe,2026-04-04 23:00:00
FR 4667,Decollo,07:45,07:45,BARI07:45 | 07:45Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 5114,Decollo,07:50,07:50,LAMEZIA07:50 | 07:50,nan,2026-04-04 23:00:00
FR 2107,Decollo,07:55,07:55,BUDAPEST07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-04-04 23:00:00
FR 3448,Decollo,08:00,08:00,BRINDISI08:00 | 08:00Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-04-04 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-04-04 23:00:00
FR 6458,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-04-04 23:00:00
FR 888,Decollo,08:15,08:15,KRAKOW08:15 | 08:15,nan,2026-04-04 23:00:00
FR 5120,Decollo,08:15,08:15,MADRID08:15 | 08:15Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
FR 3396,Decollo,08:25,08:25,CROTONE08:25 | 08:25Operato da Malta Air,Operato da Malta Air,2026-04-04 23:00:00
W4 3382,Decollo,08:25,08:25,CLUJ-NAPOCA08:25 | 08:25,nan,2026-04-04 23:00:00
