flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
G9 696,Decollo,21:40,21:40,SHARJAH21:40 | 21:40Decollato,Decollato,2026-01-20 23:00:00
W4 3932,Decollo,21:55,21:55,CHISINAU21:55 | 21:55Decollato,Decollato,2026-01-20 23:00:00
W6 4508,Decollo,22:10,22:10,VARNA22:10 | 22:10Decollato,Decollato,2026-01-20 23:00:00
W4 5020,Decollo,22:25,22:25,TIRANA22:25 | 22:25Decollato,Decollato,2026-01-20 23:00:00
FR 4650,Decollo,22:45,22:45,TRAPANI22:45 | 22:45Decollato,Decollato,2026-01-20 23:00:00
FZ 1572,Decollo,23:00,23:55,DUBAI23:00 | 23:55In ritardo,In ritardo,2026-01-20 23:00:00
EK 2415,Decollo,23:00,23:55,DUBAI23:00 | 23:55In ritardo,In ritardo,2026-01-20 23:00:00
FR 859,Decollo,05:45,05:45,BRINDISI05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 820,Decollo,05:50,05:50,LISBON05:50 | 05:50,nan,2026-01-20 23:00:00
FR 3200,Decollo,06:00,06:00,CAGLIARI06:00 | 06:00Operato da BUZZ,Operato da BUZZ,2026-01-20 23:00:00
FR 3217,Decollo,06:10,06:10,MANCHESTER06:10 | 06:10,nan,2026-01-20 23:00:00
FR 2878,Decollo,06:45,06:45,STOCKHOLM06:45 | 06:45,nan,2026-01-20 23:00:00
FR 5120,Decollo,06:50,06:50,MADRID06:50 | 06:50,nan,2026-01-20 23:00:00
FR 2697,Decollo,06:55,06:55,LONDON  STANSTED06:55 | 06:55Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 4631,Decollo,07:15,07:15,VALENCIA07:15 | 07:15,nan,2026-01-20 23:00:00
FR 259,Decollo,07:30,07:30,BUCHAREST OTOPENI07:30 | 07:30,nan,2026-01-20 23:00:00
FR 3460,Decollo,07:45,07:45,EINDHOVEN07:45 | 07:45,nan,2026-01-20 23:00:00
FR 4698,Decollo,07:50,07:50,TRAPANI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 3561,Decollo,07:50,07:50,NAPOLI07:50 | 07:50,nan,2026-01-20 23:00:00
FR 2892,Decollo,08:00,08:00,CATANIA08:00 | 08:00,nan,2026-01-20 23:00:00
FR 4969,Decollo,08:05,08:05,PALERMO08:05 | 08:05,nan,2026-01-20 23:00:00
FR 3440,Decollo,08:15,08:15,LAMEZIA08:15 | 08:15,nan,2026-01-20 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-01-20 23:00:00
FR 1533,Decollo,09:20,09:20,VIENNA09:20 | 09:20Operato da Lauda Europe,Operato da Lauda Europe,2026-01-20 23:00:00
FR 2087,Decollo,09:45,09:45,LISBON09:45 | 09:45Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 3437,Decollo,10:00,10:00,SOFIA10:00 | 10:00,nan,2026-01-20 23:00:00
NO 3865,Decollo,10:10,10:10,BOAVISTA/SAL - CABOVERDE10:10 | 10:10,nan,2026-01-20 23:00:00
FR 266,Decollo,10:10,10:10,FUERTEVENTURA10:10 | 10:10,nan,2026-01-20 23:00:00
FR 3659,Decollo,10:40,10:40,BRUXELLES CHARLEROI10:40 | 10:40Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
3O 458,Decollo,11:00,11:00,CASABLANCA11:00 | 11:00,nan,2026-01-20 23:00:00
FR 4037,Decollo,11:10,11:10,DUBLIN11:10 | 11:10Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 3402,Decollo,11:20,11:20,MARRAKECH11:20 | 11:20Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 2649,Decollo,11:40,11:40,MALAGA11:40 | 11:40,nan,2026-01-20 23:00:00
FR 3341,Decollo,11:40,11:40,VARSAVIA MODLIN11:40 | 11:40Operato da BUZZ,Operato da BUZZ,2026-01-20 23:00:00
G9 794,Decollo,11:55,11:55,SHARJAH11:55 | 11:55,nan,2026-01-20 23:00:00
EK 2141,Decollo,12:30,12:30,DUBAI12:30 | 12:30,nan,2026-01-20 23:00:00
AZ 7048,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-01-20 23:00:00
FZ 1574,Decollo,12:30,12:30,DUBAI12:30 | 12:30,nan,2026-01-20 23:00:00
PC 1212,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-01-20 23:00:00
E5 543,Decollo,12:45,12:45,CAIRO12:45 | 12:45,nan,2026-01-20 23:00:00
W6 4352,Decollo,13:05,13:05,SOFIA13:05 | 13:05,nan,2026-01-20 23:00:00
VF 062,Decollo,13:15,13:15,ISTANBUL S. GOKCEN13:15 | 13:15,nan,2026-01-20 23:00:00
FR 2669,Decollo,13:35,13:35,BERLIN13:35 | 13:35,nan,2026-01-20 23:00:00
FR 2830,Decollo,14:05,14:05,TENERIFE14:05 | 14:05,nan,2026-01-20 23:00:00
FR 2096,Decollo,14:20,14:20,LISBON14:20 | 14:20Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 8349,Decollo,14:40,14:40,TIRANA14:40 | 14:40,nan,2026-01-20 23:00:00
FR 3528,Decollo,14:45,14:45,PRAGUE14:45 | 14:45,nan,2026-01-20 23:00:00
FR 7324,Decollo,14:45,14:45,MALTA14:45 | 14:45,nan,2026-01-20 23:00:00
FR 497,Decollo,15:20,15:20,VALENCIA15:20 | 15:20,nan,2026-01-20 23:00:00
FR 3962,Decollo,15:35,15:35,MARRAKECH15:35 | 15:35Operato da Malta Air,Operato da Malta Air,2026-01-20 23:00:00
FR 2739,Decollo,15:40,15:40,LONDON  STANSTED15:40 | 15:40,nan,2026-01-20 23:00:00
FR 6091,Decollo,15:45,15:45,GRAN CANARIA15:45 | 15:45,nan,2026-01-20 23:00:00
W6 1402,Decollo,16:05,16:05,VARSAVIA MODLIN16:05 | 16:05,nan,2026-01-20 23:00:00
NP 222,Decollo,17:15,17:15,CAIRO17:15 | 17:15,nan,2026-01-20 23:00:00
FR 3645,Decollo,17:50,17:50,EDINBURGH17:50 | 17:50,nan,2026-01-20 23:00:00
FR 1417,Decollo,18:00,18:00,LAMEZIA18:00 | 18:00,nan,2026-01-20 23:00:00
FR 2285,Decollo,18:00,18:00,NAPOLI18:00 | 18:00,nan,2026-01-20 23:00:00
FR 3273,Decollo,19:05,19:05,AGADIR19:05 | 19:05,nan,2026-01-20 23:00:00
FR 2735,Decollo,19:35,19:35,LONDON  STANSTED19:35 | 19:35,nan,2026-01-20 23:00:00
FR 3653,Decollo,19:40,19:40,BARI19:40 | 19:40,nan,2026-01-20 23:00:00
